"","Agency.Name","Fiscal.Year","Title.Description","job_count","female","male","base_diff","percent_diff"
"566","COMMUNITY COLLEGE (LAGUARDIA)",2022,"ADJUNCT LECTURER",20,96.47,93.9285714285714,-2.54142857142857,-0.0270570342205323
"567","COMMUNITY COLLEGE (LAGUARDIA)",2022,"COLLEGE ASSISTANT",618,17.2318032786885,17.5959803921569,0.36417711346834,0.0206966082793924
"568","COMMUNITY COLLEGE (LAGUARDIA)",2022,"CONTINUING EDUCATION TEACHER",268,56.1777669902913,54.3542635658915,-1.82350342439979,-0.0335484892034133
"569","COMMUNITY COLLEGE (LAGUARDIA)",2022,"CUNY CUSTODIAL ASSISTANT",16,17.15,17.15,0,0
"570","COMMUNITY COLLEGE (LAGUARDIA)",2022,"NON-TEACHING ADJUNCT I",221,49.6613821138211,50.8438805970149,1.18249848319379,0.0232574396231907
"571","COMMUNITY COLLEGE (LAGUARDIA)",2022,"NON-TEACHING ADJUNCT III",71,53.7930769230769,56.2845161290323,2.49143920595533,0.0442650906022485
"572","COMMUNITY COLLEGE (LAGUARDIA)",2022,"NON-TEACHING ADJUNCT IV",34,57.8185,56.91,-0.908499999999997,-0.0159638024951677
"573","COMMUNITY COLLEGE (LAGUARDIA)",2022,"NON-TEACHING ADJUNCT V",35,64.2306666666667,67.6416666666667,3.411,0.0504274978440311
"574","COMMUNITY COLLEGE (LAGUARDIA)",2022,"SIGN LANGUAGE INTERPRETER",25,52.2905882352941,49.01,-3.28058823529412,-0.0669371196754564
"575","COMMUNITY COLLEGE (MANHATTAN)",2014,"ADJUNCT COLLEGE LAB TECH",76,29.9482142857143,28.1683870967742,-1.77982718894009,-0.0631852715892248
"576","COMMUNITY COLLEGE (MANHATTAN)",2014,"ADJUNCT SENIOR COLLEGE LAB TECH",30,34.94875,33.4404761904762,-1.50827380952381,-0.0451032395870418
"577","COMMUNITY COLLEGE (MANHATTAN)",2014,"CAMPUS SECURITY ASSISTANT",20,12.7775,12.4208333333333,-0.356666666666666,-0.0287151962428714
"578","COMMUNITY COLLEGE (MANHATTAN)",2014,"COLLEGE ASSISTANT",762,11.4779651162791,11.3495582329317,-0.128406883347342,-0.0113138221516639
"579","COMMUNITY COLLEGE (MANHATTAN)",2014,"CONTINUING EDUCATION TEACHER",167,41.803908045977,41.014262295082,-0.789645750895048,-0.0192529551114158
"580","COMMUNITY COLLEGE (MANHATTAN)",2014,"CUNY CUSTODIAL ASSISTANT",35,12.865,13.1930434782609,0.32804347826087,0.0248648826786186
"581","COMMUNITY COLLEGE (MANHATTAN)",2014,"NON-TEACHING ADJUNCT I",88,39.07875,39.3441666666667,0.265416666666667,0.00674602334102896
"582","COMMUNITY COLLEGE (MANHATTAN)",2014,"NON-TEACHING ADJUNCT II",144,41.4812162162162,40.6029411764706,-0.878275039745624,-0.0216308231447673
"583","COMMUNITY COLLEGE (MANHATTAN)",2014,"NON-TEACHING ADJUNCT III",132,44.4177142857143,44.3947222222222,-0.0229920634920617,-0.000517900830125091
"584","COMMUNITY COLLEGE (MANHATTAN)",2014,"NON-TEACHING ADJUNCT IV",26,49.4505882352941,45.5125,-3.93808823529412,-0.0865276184629303
"585","COMMUNITY COLLEGE (MANHATTAN)",2014,"NON-TEACHING ADJUNCT V",27,54.2325,57.4292307692308,3.19673076923077,0.0556638270513542
"586","COMMUNITY COLLEGE (MANHATTAN)",2015,"ADJUNCT COLLEGE LAB TECH",72,31.07,28.8922580645161,-2.17774193548387,-0.0753745841055757
"587","COMMUNITY COLLEGE (MANHATTAN)",2015,"ADJUNCT SENIOR COLLEGE LAB TECH",30,36.54,36.12,-0.420000000000002,-0.0116279069767442
"588","COMMUNITY COLLEGE (MANHATTAN)",2015,"CAMPUS SECURITY ASSISTANT",10,12.545,12.9033333333333,0.358333333333333,0.0277706019116507
"589","COMMUNITY COLLEGE (MANHATTAN)",2015,"COLLEGE ASSISTANT",986,11.3134047109208,11.3766666666667,0.0632619557458973,0.0055606758639816
"590","COMMUNITY COLLEGE (MANHATTAN)",2015,"CONTINUING EDUCATION TEACHER",158,41.8056626506024,41.3544642857143,-0.451198364888121,-0.0109105116625579
"591","COMMUNITY COLLEGE (MANHATTAN)",2015,"CUNY CUSTODIAL ASSISTANT",44,13.3346153846154,13.3755172413793,0.0409018567639254,0.00305796449032931
"592","COMMUNITY COLLEGE (MANHATTAN)",2015,"IT SUPPORT ASSISTANT",20,17.83,18.12125,0.291250000000002,0.0160722908187902
"593","COMMUNITY COLLEGE (MANHATTAN)",2015,"NON-TEACHING ADJUNCT I",66,39.2821428571429,38.91,-0.372142857142855,-0.00956419576311629
"594","COMMUNITY COLLEGE (MANHATTAN)",2015,"NON-TEACHING ADJUNCT II",133,40.9698076923077,40.7953333333333,-0.174474358974358,-0.0042768215067334
"595","COMMUNITY COLLEGE (MANHATTAN)",2015,"NON-TEACHING ADJUNCT III",117,44.5957142857143,45.4178787878788,0.822164502164505,0.0181022215063009
"596","COMMUNITY COLLEGE (MANHATTAN)",2015,"NON-TEACHING ADJUNCT IV",26,50.2776923076923,47.6466666666667,-2.63102564102564,-0.0552195111450744
"597","COMMUNITY COLLEGE (MANHATTAN)",2015,"NON-TEACHING ADJUNCT V",23,52.5066666666667,56.2764285714286,3.7697619047619,0.0669865163880673
"598","COMMUNITY COLLEGE (MANHATTAN)",2016,"ADJUNCT COLLEGE LAB TECH",82,29.6942857142857,28.6172222222222,-1.07706349206349,-0.0376368986374616
"599","COMMUNITY COLLEGE (MANHATTAN)",2016,"ADJUNCT SENIOR COLLEGE LAB TECH",33,35.6833333333333,36.6495454545455,0.966212121212116,0.0263635499220709
"600","COMMUNITY COLLEGE (MANHATTAN)",2016,"COLLEGE ASSISTANT",983,11.3083547008547,11.2215986394558,-0.0867560613989191,-0.00773116774056415
"601","COMMUNITY COLLEGE (MANHATTAN)",2016,"CONTINUING EDUCATION TEACHER",170,40.933829787234,41.4343103448276,0.500480557593548,0.0120788919479632
"602","COMMUNITY COLLEGE (MANHATTAN)",2016,"CUSTODIAL ASSISTANT",54,13.1823529411765,13.5188235294118,0.336470588235294,0.0248890435993386
"603","COMMUNITY COLLEGE (MANHATTAN)",2016,"IT SUPPORT ASSISTANT",20,17.83,18.4654545454545,0.635454545454547,0.0344131547853486
"604","COMMUNITY COLLEGE (MANHATTAN)",2016,"NON-TEACHING ADJUNCT I",110,39.8780769230769,39.3268,-0.551276923076919,-0.0140178433810256
"605","COMMUNITY COLLEGE (MANHATTAN)",2016,"NON-TEACHING ADJUNCT II",152,40.6411764705882,40.8467647058824,0.205588235294115,0.00503315836087524
"606","COMMUNITY COLLEGE (MANHATTAN)",2016,"NON-TEACHING ADJUNCT III",122,44.9441538461538,44.3793548387097,-0.564799007444172,-0.0127266160018967
"607","COMMUNITY COLLEGE (MANHATTAN)",2016,"NON-TEACHING ADJUNCT IV",28,49.0409090909091,48.11625,-0.924659090909088,-0.0192171894299553
"608","COMMUNITY COLLEGE (MANHATTAN)",2016,"NON-TEACHING ADJUNCT V",25,55.08375,57.4721428571429,2.38839285714285,0.0415574004797355
"609","COMMUNITY COLLEGE (MANHATTAN)",2017,"ADJUNCT COLLEGE LAB TECH",148,31.991914893617,30.7236923076923,-1.26822258592471,-0.0412783259649814
"610","COMMUNITY COLLEGE (MANHATTAN)",2017,"ADJUNCT SENIOR COLLEGE LAB TECH",55,39.1015384615385,39.3564102564103,0.254871794871796,0.00647599192129784
"611","COMMUNITY COLLEGE (MANHATTAN)",2017,"CAMPUS SECURITY ASSISTANT",42,12.7711111111111,12.7311111111111,-0.0399999999999991,-0.00314190958282416
"612","COMMUNITY COLLEGE (MANHATTAN)",2017,"COLLEGE ASSISTANT",2069,12.4565077720207,12.4944186046512,0.0379108326304376,0.00303422142558318
"613","COMMUNITY COLLEGE (MANHATTAN)",2017,"CONTINUING EDUCATION TEACHER",345,43.3378021978022,43.2929508196721,-0.044851378130069,-0.00103599725315302
"614","COMMUNITY COLLEGE (MANHATTAN)",2017,"CUNY CUSTODIAL ASSISTANT",77,14.3335,14.6681632653061,0.334663265306123,0.022815621782564
"615","COMMUNITY COLLEGE (MANHATTAN)",2017,"IT SUPPORT ASSISTANT",29,21.52375,21.1553333333333,-0.368416666666665,-0.0174148362902971
"616","COMMUNITY COLLEGE (MANHATTAN)",2017,"NON-TEACHING ADJUNCT I",204,43.1075824175824,42.8394382022472,-0.268144215335226,-0.00625928412201168
"617","COMMUNITY COLLEGE (MANHATTAN)",2017,"NON-TEACHING ADJUNCT II",289,44.8348872180451,44.1382608695652,-0.696626348479896,-0.015782822765458
"618","COMMUNITY COLLEGE (MANHATTAN)",2017,"NON-TEACHING ADJUNCT III",201,48.8336538461538,49.5198214285714,0.686167582417582,0.0138564227944022
"619","COMMUNITY COLLEGE (MANHATTAN)",2017,"NON-TEACHING ADJUNCT IV",53,54.8623076923077,53.1352941176471,-1.72701357466063,-0.0325021928143814
"620","COMMUNITY COLLEGE (MANHATTAN)",2017,"NON-TEACHING ADJUNCT V",42,58.6247368421053,63.1915789473684,4.56684210526316,0.072269789445629
"621","COMMUNITY COLLEGE (MANHATTAN)",2018,"ADJUNCT COLLEGE LAB TECH",84,33.0904347826087,32.002380952381,-1.08805383022774,-0.0339991524957706
"622","COMMUNITY COLLEGE (MANHATTAN)",2018,"ADJUNCT SENIOR COLLEGE LAB TECH",35,39.9472727272727,36.6809090909091,-3.26636363636364,-0.0890480557138962
"623","COMMUNITY COLLEGE (MANHATTAN)",2018,"COLLEGE ASSISTANT",1121,14.0598490566038,14.038152866242,-0.0216961903617356,-0.00154551603536881
"624","COMMUNITY COLLEGE (MANHATTAN)",2018,"CONTINUING EDUCATION TEACHER",150,43.2415555555556,45.2871739130435,2.04561835748792,0.0451699273930349
"625","COMMUNITY COLLEGE (MANHATTAN)",2018,"CUNY CUSTODIAL ASSISTANT",60,14.8817647058824,14.7769444444444,-0.104820261437908,-0.00709350040747539
"626","COMMUNITY COLLEGE (MANHATTAN)",2018,"IT SUPPORT ASSISTANT",23,21.8828571428571,21.3154545454545,-0.567402597402598,-0.0266193055462472
"627","COMMUNITY COLLEGE (MANHATTAN)",2018,"NON-TEACHING ADJUNCT I",267,43.0380733944954,43.0326271186441,-0.00544627585134094,-0.000126561546807848
"628","COMMUNITY COLLEGE (MANHATTAN)",2018,"NON-TEACHING ADJUNCT II",162,45.21,44.5925373134328,-0.617462686567166,-0.0138467717642334
"629","COMMUNITY COLLEGE (MANHATTAN)",2018,"NON-TEACHING ADJUNCT III",138,49.5765714285714,48.855641025641,-0.720930402930399,-0.0147563390387618
"630","COMMUNITY COLLEGE (MANHATTAN)",2018,"NON-TEACHING ADJUNCT IV",24,54.4254545454545,54.1633333333333,-0.262121212121208,-0.00483945865200089
"631","COMMUNITY COLLEGE (MANHATTAN)",2018,"NON-TEACHING ADJUNCT V",15,57.996,64.9444444444444,6.94844444444444,0.106990590248075
"632","COMMUNITY COLLEGE (MANHATTAN)",2019,"ADJUNCT COLLEGE LAB TECH",78,31.7125,31.60375,-0.108749999999997,-0.00344104734406509
"633","COMMUNITY COLLEGE (MANHATTAN)",2019,"ADJUNCT SENIOR COLLEGE LAB TECH",39,41.1818181818182,37.2142307692308,-3.96758741258741,-0.106614790379273
"634","COMMUNITY COLLEGE (MANHATTAN)",2019,"COLLEGE ASSISTANT",1177,15.0079814814815,15.1868862275449,0.178904746063433,0.0117802124400555
"635","COMMUNITY COLLEGE (MANHATTAN)",2019,"CONTINUING EDUCATION TEACHER",161,44.0586458333333,45.6950980392157,1.63645220588235,0.035812423566264
"636","COMMUNITY COLLEGE (MANHATTAN)",2019,"CUNY CUSTODIAL ASSISTANT",63,15.2116666666667,15.2116666666667,0,0
"637","COMMUNITY COLLEGE (MANHATTAN)",2019,"IT SUPPORT ASSISTANT",22,21.3933333333333,21.3154545454545,-0.0778787878787881,-0.00365363017301433
"638","COMMUNITY COLLEGE (MANHATTAN)",2019,"NON-TEACHING ADJUNCT I",450,43.1432984293194,43.0376041666667,-0.105694262652705,-0.00245585842193713
"639","COMMUNITY COLLEGE (MANHATTAN)",2019,"NON-TEACHING ADJUNCT II",111,45.2029787234043,44.8436170212766,-0.359361702127664,-0.00801366450786432
"640","COMMUNITY COLLEGE (MANHATTAN)",2019,"NON-TEACHING ADJUNCT III",122,49.0360294117647,48.8474193548387,-0.188610056925995,-0.00386120821564572
"641","COMMUNITY COLLEGE (MANHATTAN)",2019,"NON-TEACHING ADJUNCT IV",37,52.3333333333333,52.7947058823529,0.461372549019607,0.00873899269460321
"642","COMMUNITY COLLEGE (MANHATTAN)",2019,"NON-TEACHING ADJUNCT V",20,58.1133333333333,63.0088888888889,4.89555555555556,0.0776962686040771
"643","COMMUNITY COLLEGE (MANHATTAN)",2019,"STUDENT AIDE",90,15,15,0,0
"644","COMMUNITY COLLEGE (MANHATTAN)",2020,"ADJUNCT COLLEGE LAB TECH",97,33.2732258064516,32.4459183673469,-0.827307439104672,-0.0254980435362638
"645","COMMUNITY COLLEGE (MANHATTAN)",2020,"ADJUNCT SENIOR COLLEGE LAB TECH",39,40.6441666666667,38.7388461538462,-1.90532051282051,-0.0491837187213523
"646","COMMUNITY COLLEGE (MANHATTAN)",2020,"COLLEGE ASSISTANT",1817,15.5927672955975,15.8422201492537,0.249452853656251,0.0157460792304418
"647","COMMUNITY COLLEGE (MANHATTAN)",2020,"CONTINUING EDUCATION TEACHER",184,46.0939047619048,51.9806896551724,5.88678489326765,0.113249457294991
"648","COMMUNITY COLLEGE (MANHATTAN)",2020,"CUNY CUSTODIAL ASSISTANT",88,15.8266666666667,15.8403846153846,0.0137179487179484,0.000866011088179333
"649","COMMUNITY COLLEGE (MANHATTAN)",2020,"IT SUPPORT ASSISTANT",27,22.7033333333333,22.8618181818182,0.158484848484846,0.00693229415195368
"650","COMMUNITY COLLEGE (MANHATTAN)",2020,"NON-TEACHING ADJUNCT I",284,45.8782568807339,45.8062406015038,-0.0720162792301835,-0.00157219362000686
"651","COMMUNITY COLLEGE (MANHATTAN)",2020,"NON-TEACHING ADJUNCT II",59,49.0578260869565,50.3218518518519,1.26402576489533,0.0251188244943099
"652","COMMUNITY COLLEGE (MANHATTAN)",2020,"NON-TEACHING ADJUNCT III",96,51.0390740740741,52.6985185185185,1.65944444444445,0.0314893945996093
"653","COMMUNITY COLLEGE (MANHATTAN)",2020,"NON-TEACHING ADJUNCT IV",37,56.342,55.3436842105263,-0.998315789473679,-0.0180384772664593
"654","COMMUNITY COLLEGE (MANHATTAN)",2020,"NON-TEACHING ADJUNCT V",20,63.7328571428571,70.3436363636364,6.61077922077922,0.0939783548664626
"655","COMMUNITY COLLEGE (MANHATTAN)",2020,"STUDENT AIDE",41,15,15.0677777777778,0.0677777777777777,0.00449819334857311
"656","COMMUNITY COLLEGE (MANHATTAN)",2021,"ADJUNCT COLLEGE LAB TECH",73,33.5130769230769,32.7930303030303,-0.720046620046617,-0.0219573065798704
"657","COMMUNITY COLLEGE (MANHATTAN)",2021,"ADJUNCT SENIOR COLLEGE LAB TECH",32,40.1511111111111,39.3190909090909,-0.832020202020203,-0.0211607181850645
"658","COMMUNITY COLLEGE (MANHATTAN)",2021,"COLLEGE ASSISTANT",811,16.2730110497238,16.59028,0.317268950276244,0.019123785148668
"659","COMMUNITY COLLEGE (MANHATTAN)",2021,"CONTINUING EDUCATION TEACHER",109,46.1863492063492,53.5411428571429,7.35479365079365,0.137367139704461
"660","COMMUNITY COLLEGE (MANHATTAN)",2021,"CUNY CUSTODIAL ASSISTANT",27,16.6366666666667,16.4252941176471,-0.211372549019607,-0.0128687223197125
"661","COMMUNITY COLLEGE (MANHATTAN)",2021,"IT SUPPORT ASSISTANT",14,24.08,23.385,-0.695,-0.0297199059226
"662","COMMUNITY COLLEGE (MANHATTAN)",2021,"NON-TEACHING ADJUNCT I",867,44.8275900277008,45.0322916666667,0.204701638965837,0.0045456633759849
"663","COMMUNITY COLLEGE (MANHATTAN)",2021,"NON-TEACHING ADJUNCT II",92,44.3594594594595,45.485,1.12554054054054,0.0247453125324951
"664","COMMUNITY COLLEGE (MANHATTAN)",2021,"NON-TEACHING ADJUNCT III",91,50.8629268292683,51.0128125,0.149885670731706,0.00293819657035585
"665","COMMUNITY COLLEGE (MANHATTAN)",2021,"NON-TEACHING ADJUNCT IV",36,55.1138461538462,53.7625,-1.35134615384615,-0.0251354783324092
"666","COMMUNITY COLLEGE (MANHATTAN)",2021,"NON-TEACHING ADJUNCT V",14,61.25375,66.28,5.02625,0.0758335847917925
"667","COMMUNITY COLLEGE (MANHATTAN)",2022,"ADJUNCT COLLEGE LAB TECH",61,34.7268181818182,35.8335714285714,1.10675324675324,0.0308859318965563
"668","COMMUNITY COLLEGE (MANHATTAN)",2022,"ADJUNCT SENIOR COLLEGE LAB TECH",35,43.2371428571429,40.0488888888889,-3.18825396825397,-0.079609049257257
"669","COMMUNITY COLLEGE (MANHATTAN)",2022,"COLLEGE ASSISTANT",755,16.5628205128205,16.7517808219178,0.188960309097297,0.0112800132180612
"670","COMMUNITY COLLEGE (MANHATTAN)",2022,"CONTINUING EDUCATION TEACHER",83,48.5831914893617,54.7221428571429,6.13895136778115,0.11218404556648
"671","COMMUNITY COLLEGE (MANHATTAN)",2022,"CUNY CUSTODIAL ASSISTANT",42,15.918,16.072,0.154,0.00958188153310104
"672","COMMUNITY COLLEGE (MANHATTAN)",2022,"IT SUPPORT ASSISTANT",14,24.08,23.385,-0.695,-0.0297199059226
"673","COMMUNITY COLLEGE (MANHATTAN)",2022,"NON-TEACHING ADJUNCT I",434,45.7682681564246,46.5583333333333,0.790065176908747,0.0169693612366296
"674","COMMUNITY COLLEGE (MANHATTAN)",2022,"NON-TEACHING ADJUNCT II",35,49.093125,46.1057142857143,-2.98741071428572,-0.0647948038668898
"675","COMMUNITY COLLEGE (MANHATTAN)",2022,"NON-TEACHING ADJUNCT III",70,51.9457575757576,51.5254166666667,-0.42034090909091,-0.00815793323536269
"676","COMMUNITY COLLEGE (MANHATTAN)",2022,"NON-TEACHING ADJUNCT IV",22,56.59,57.114,0.523999999999994,0.00917463318976072
"677","COMMUNITY COLLEGE (QUEENSBORO)",2014,"ADJUNCT COLLEGE LAB TECH",99,27.7786666666667,29.132,1.35333333333333,0.0464552153416632
"678","COMMUNITY COLLEGE (QUEENSBORO)",2014,"ADJUNCT LECTURER",52,82.6740909090909,78.0534782608696,-4.62061264822134,-0.0591980364126551
"679","COMMUNITY COLLEGE (QUEENSBORO)",2014,"ASSISTANT PROFESSOR",35,67.7878947368421,73.019,5.2311052631579,0.0716403300943302
"680","COMMUNITY COLLEGE (QUEENSBORO)",2014,"ASSOCIATE PROFESSOR",13,53.4125,101.714285714286,48.3017857142857,0.474877106741573
"681","COMMUNITY COLLEGE (QUEENSBORO)",2014,"COLLEGE ASSISTANT",728,12.7940317460317,12.3924390243902,-0.401592721641503,-0.0324062697303659
"682","COMMUNITY COLLEGE (QUEENSBORO)",2014,"CONTINUING EDUCATION TEACHER",209,40.9869892473118,41.6776388888889,0.69064964157706,0.0165712276412373
"683","COMMUNITY COLLEGE (QUEENSBORO)",2014,"CUNY CUSTODIAL ASSISTANT",18,13.525,13.8423076923077,0.317307692307693,0.0229230341761601
"684","COMMUNITY COLLEGE (QUEENSBORO)",2014,"LECTURER",10,61.6116666666667,69.74,8.12833333333333,0.116551954880031
"685","COMMUNITY COLLEGE (QUEENSBORO)",2014,"NON-TEACHING ADJUNCT I",186,41.0300961538462,40.7677358490566,-0.262360304789553,-0.00643548873454605
"686","COMMUNITY COLLEGE (QUEENSBORO)",2015,"ADJUNCT COLLEGE LAB TECH",99,28.5411111111111,29.6948333333333,1.15372222222222,0.0388526249422365
"687","COMMUNITY COLLEGE (QUEENSBORO)",2015,"ADJUNCT LECTURER",34,84.4166666666667,76.9833333333333,-7.43333333333334,-0.0965576964710977
"688","COMMUNITY COLLEGE (QUEENSBORO)",2015,"ASSISTANT PROFESSOR",41,80.9992307692308,87.31625,6.31701923076923,0.0723464330038135
"689","COMMUNITY COLLEGE (QUEENSBORO)",2015,"ASSOCIATE PROFESSOR",17,63.6,66.08,2.48,0.0375302663438256
"690","COMMUNITY COLLEGE (QUEENSBORO)",2015,"COLLEGE ASSISTANT",719,12.7433956386293,12.4155156950673,-0.327879943562021,-0.0264088863978714
"691","COMMUNITY COLLEGE (QUEENSBORO)",2015,"CONTINUING EDUCATION TEACHER",194,41.4534939759036,42.8721875,1.41869352409639,0.0330912324941756
"692","COMMUNITY COLLEGE (QUEENSBORO)",2015,"CUNY CUSTODIAL ASSISTANT",19,13.25,13.9692307692308,0.719230769230769,0.0514867841409692
"693","COMMUNITY COLLEGE (QUEENSBORO)",2015,"IT SUPPORT ASSISTANT",10,18.995,19.4942857142857,0.499285714285715,0.0256119009233476
"694","COMMUNITY COLLEGE (QUEENSBORO)",2015,"LECTURER",21,97.855,58.626,-39.229,-0.669139972026064
"695","COMMUNITY COLLEGE (QUEENSBORO)",2015,"NON-TEACHING ADJUNCT I",126,41.5306756756757,41.1391428571429,-0.391532818532816,-0.00951728187173049
"696","COMMUNITY COLLEGE (QUEENSBORO)",2016,"ADJUNCT ASSISTANT PROFESSOR",10,104.4,112.965714285714,8.56571428571428,0.0758257878496636
"697","COMMUNITY COLLEGE (QUEENSBORO)",2016,"ADJUNCT COLLEGE LAB TECH",85,27.9342857142857,29.7843103448276,1.85002463054187,0.0621140664035269
"698","COMMUNITY COLLEGE (QUEENSBORO)",2016,"ADJUNCT LECTURER",49,78.72,76.948125,-1.77187499999999,-0.0230268768732181
"699","COMMUNITY COLLEGE (QUEENSBORO)",2016,"ASSISTANT PROFESSOR",52,88.6583333333333,97.435,8.77666666666667,0.0900771454473923
"700","COMMUNITY COLLEGE (QUEENSBORO)",2016,"ASSOCIATE PROFESSOR",18,78.7271428571429,52.355,-26.3721428571429,-0.503717751067574
"701","COMMUNITY COLLEGE (QUEENSBORO)",2016,"COLLEGE ASSISTANT",795,12.8706284153005,12.6186530612245,-0.251975354076055,-0.019968482599014
"702","COMMUNITY COLLEGE (QUEENSBORO)",2016,"CONTINUING EDUCATION TEACHER",219,40.8333734939759,44.5461971830986,3.71282368912269,0.0833477136973519
"703","COMMUNITY COLLEGE (QUEENSBORO)",2016,"CUSTODIAL ASSISTANT",14,13.525,13.25,-0.274999999999999,-0.020754716981132
"704","COMMUNITY COLLEGE (QUEENSBORO)",2016,"IT SUPPORT ASSISTANT",13,20.16,19.3833333333333,-0.776666666666667,-0.0400687876182288
"705","COMMUNITY COLLEGE (QUEENSBORO)",2016,"LECTURER",18,101.544285714286,66.37,-35.1742857142857,-0.529972664069394
"706","COMMUNITY COLLEGE (QUEENSBORO)",2016,"NON-TEACHING ADJUNCT I",132,41.0592,41.4610810810811,0.401881081081086,0.00969297159172405
"707","COMMUNITY COLLEGE (QUEENSBORO)",2016,"NON-TEACHING ADJUNCT III",15,43.5885714285714,45.7916666666667,2.20309523809524,0.0481112699857013
"708","COMMUNITY COLLEGE (QUEENSBORO)",2017,"ADJUNCT ASSISTANT PROFESSOR",16,127.905,114.766666666667,-13.1383333333333,-0.114478652338077
"709","COMMUNITY COLLEGE (QUEENSBORO)",2017,"ADJUNCT COLLEGE LAB TECH",150,30.6532352941176,31.9712048192771,1.31796952515946,0.0412236427313114
"710","COMMUNITY COLLEGE (QUEENSBORO)",2017,"ADJUNCT LECTURER",53,91.3147826086957,82.7313636363636,-8.58341897233201,-0.103750483432855
"711","COMMUNITY COLLEGE (QUEENSBORO)",2017,"ADJUNCT SENIOR COLLEGE LAB TECH",17,46.25,40.1561538461538,-6.09384615384615,-0.151753730628508
"712","COMMUNITY COLLEGE (QUEENSBORO)",2017,"ASSISTANT PROFESSOR",72,86.8188235294118,90.18,3.36117647058823,0.0372718615057467
"713","COMMUNITY COLLEGE (QUEENSBORO)",2017,"ASSOCIATE PROFESSOR",23,75.6391666666667,68.306,-7.33316666666667,-0.107357577177212
"714","COMMUNITY COLLEGE (QUEENSBORO)",2017,"COLLEGE ASSISTANT",1719,13.4699195710456,13.0915743944637,-0.378345176581908,-0.0288998989106999
"715","COMMUNITY COLLEGE (QUEENSBORO)",2017,"CONTINUING EDUCATION TEACHER",398,44.6313227513227,46.265652173913,1.6343294225903,0.0353248975383906
"716","COMMUNITY COLLEGE (QUEENSBORO)",2017,"IT SUPPORT ASSISTANT",19,22.085,21.1815384615385,-0.903461538461539,-0.0426532539221383
"717","COMMUNITY COLLEGE (QUEENSBORO)",2017,"LECTURER",20,105.570909090909,74.1025,-31.4684090909091,-0.424660559237665
"718","COMMUNITY COLLEGE (QUEENSBORO)",2017,"NON-TEACHING ADJUNCT I",360,44.8982901554404,44.8379381443299,-0.0603520111105169,-0.00134600326438402
"719","COMMUNITY COLLEGE (QUEENSBORO)",2017,"NON-TEACHING ADJUNCT III",22,48.2825,49.0228571428571,0.740357142857142,0.0151022846485604
"720","COMMUNITY COLLEGE (QUEENSBORO)",2017,"NON-TEACHING ADJUNCT IV",11,54.498,53.464,-1.034,-0.0193401167140506
"721","COMMUNITY COLLEGE (QUEENSBORO)",2017,"NON-TEACHING ADJUNCT V",10,59.425,66.5866666666667,7.16166666666668,0.107554064877854
"722","COMMUNITY COLLEGE (QUEENSBORO)",2017,"PROFESSOR",12,63.03,67.61,4.58,0.0677414583641473
"723","COMMUNITY COLLEGE (QUEENSBORO)",2017,"SR COLLEGE LABORATORY TECH",13,40.75,39.9366666666667,-0.813333333333333,-0.0203655788331525
"724","COMMUNITY COLLEGE (QUEENSBORO)",2018,"ADJUNCT COLLEGE LAB TECH",81,31.31625,33.1976470588235,1.88139705882353,0.0566726025940888
"725","COMMUNITY COLLEGE (QUEENSBORO)",2018,"ADJUNCT LECTURER",29,66.2973333333333,71.5133333333333,5.21599999999999,0.0729374475622261
"726","COMMUNITY COLLEGE (QUEENSBORO)",2018,"ADJUNCT SENIOR COLLEGE LAB TECH",11,46.25,39.13,-7.12,-0.181957577306414
"727","COMMUNITY COLLEGE (QUEENSBORO)",2018,"ASSISTANT PROFESSOR",72,99.5459375,105.302692307692,5.7567548076923,0.05466863839408
"728","COMMUNITY COLLEGE (QUEENSBORO)",2018,"ASSOCIATE PROFESSOR",22,90.427,90.17,-0.257000000000005,-0.00285017189752695
"729","COMMUNITY COLLEGE (QUEENSBORO)",2018,"COLLEGE ASSISTANT",777,14.7400869565217,14.3740856031128,-0.366001353408896,-0.0254625833958881
"730","COMMUNITY COLLEGE (QUEENSBORO)",2018,"CONTINUING EDUCATION TEACHER",200,44.2855555555556,47.3703571428571,3.08480158730158,0.0651209273765573
"731","COMMUNITY COLLEGE (QUEENSBORO)",2018,"IT SUPPORT ASSISTANT",11,22.25,21.8828571428571,-0.367142857142856,-0.0167776472124298
"732","COMMUNITY COLLEGE (QUEENSBORO)",2018,"LECTURER",13,106.688571428571,84.2233333333333,-22.4652380952381,-0.26673413656435
"733","COMMUNITY COLLEGE (QUEENSBORO)",2018,"NON-TEACHING ADJUNCT I",148,46.554,47.0213793103448,0.467379310344825,0.00993971927663126
"734","COMMUNITY COLLEGE (QUEENSBORO)",2018,"NON-TEACHING ADJUNCT III",32,49.145,49.8116666666667,0.666666666666671,0.0133837454411618
"735","COMMUNITY COLLEGE (QUEENSBORO)",2018,"NON-TEACHING ADJUNCT IV",30,55.995,54.9533333333333,-1.04166666666666,-0.0189554773747422
"736","COMMUNITY COLLEGE (QUEENSBORO)",2018,"NON-TEACHING ADJUNCT V",16,61.0671428571429,63.0075,1.94035714285715,0.0307956535786556
"737","COMMUNITY COLLEGE (QUEENSBORO)",2018,"PROFESSOR",16,65.6036363636364,87.6966666666667,22.0930303030303,0.251925542244445
